"Time.to.resolution","year","quarter","area"
18,2018,"Q2","LSU"
6,2018,"Q2",NA
6,2018,"Q2","D"
12,2018,"Q2","W"
6,2018,"Q2","W"
5,2018,"Q2",NA
6,2018,"Q2","D"
6,2018,"Q2","W"
7,2018,"Q2","D"
8,2018,"Q2","LSU"
7,2018,"Q2","W"
6,2018,"Q2","N"
7,2018,"Q2","W"
6,2018,"Q2",NA
5,2018,"Q2","N"
6,2018,"Q2","LSU"
6,2018,"Q2","LSU"
6,2018,"Q2","LSU"
6,2018,"Q2","LSU"
0,2018,"Q2",NA
5,2018,"Q2","W"
5,2018,"Q2","D"
0,2018,"Q2","W"
5,2018,"Q2","N"
5,2018,"Q2","N"
5,2018,"Q2","D"
5,2018,"Q2","D"
6,2018,"Q2","LSU"
5,2018,"Q2","D"
6,2018,"Q2",NA
5,2018,"Q2","D"
5,2018,"Q2",NA
5,2018,"Q2","N"
5,2018,"Q2",NA
5,2018,"Q2",NA
16,2018,"Q2","W"
4,2018,"Q2",NA
4,2018,"Q2","W"
3,2018,"Q2","LSU"
4,2018,"Q2","W"
4,2018,"Q2","D"
4,2018,"Q2",NA
4,2018,"Q2","W"
4,2018,"Q2","W"
4,2018,"Q2","D"
4,2018,"Q2","W"
4,2018,"Q2",NA
5,2018,"Q2","W"
6,2018,"Q2","LSU"
10,2018,"Q2",NA
6,2018,"Q2",NA
5,2018,"Q2","D"
6,2018,"Q2","N"
0,2018,"Q2","W"
3,2018,"Q2","D"
6,2018,"Q2","W"
7,2018,"Q2","D"
7,2018,"Q2","D"
6,2018,"Q2","D"
3,2018,"Q2","N"
3,2018,"Q2","N"
2,2018,"Q2","LSU"
3,2018,"Q2","W"
3,2018,"Q2","D"
6,2018,"Q2","W"
3,2018,"Q2","N"
41,2018,"Q2","D"
0,2018,"Q2","N"
6,2018,"Q2","D"
3,2018,"Q2","W"
3,2018,"Q2","N"
3,2018,"Q2","N"
37,2018,"Q2","LSU"
3,2018,"Q2","N"
2,2018,"Q2",NA
6,2018,"Q2","W"
7,2018,"Q2","W"
3,2018,"Q2",NA
23,2018,"Q2",NA
8,2018,"Q2","D"
23,2018,"Q2","LSU"
23,2018,"Q2","LSU"
0,2018,"Q2","LSU"
7,2018,"Q2","D"
21,2018,"Q2",NA
12,2018,"Q2",NA
6,2018,"Q2","W"
22,2018,"Q2","W"
22,2018,"Q2","W"
6,2018,"Q2","W"
22,2018,"Q2","W"
6,2018,"Q2","D"
6,2018,"Q2","W"
6,2018,"Q2","W"
21,2018,"Q2","LSU"
12,2018,"Q2","W"
6,2018,"Q2","W"
21,2018,"Q2",NA
6,2018,"Q2","D"
6,2018,"Q2","W"
12,2018,"Q2","W"
22,2018,"Q2",NA
23,2018,"Q2","W"
7,2018,"Q2","D"
22,2018,"Q2","LSU"
7,2018,"Q2","N"
23,2018,"Q2","W"
23,2018,"Q2","LSU"
23,2018,"Q2",NA
21,2018,"Q2","D"
5,2018,"Q2","D"
21,2018,"Q2","W"
5,2018,"Q2","N"
5,2018,"Q2","N"
0,2018,"Q2","N"
5,2018,"Q2","N"
21,2018,"Q2","W"
11,2018,"Q2","D"
5,2018,"Q2","W"
20,2018,"Q2","D"
6,2018,"Q2","W"
22,2018,"Q2",NA
6,2018,"Q2","W"
6,2018,"Q2","N"
12,2018,"Q2","LSU"
22,2018,"Q2","W"
19,2018,"Q2",NA
20,2018,"Q2",NA
19,2018,"Q2",NA
19,2018,"Q2",NA
20,2018,"Q2",NA
20,2018,"Q2",NA
19,2018,"Q2",NA
19,2018,"Q2","D"
19,2018,"Q2","LSU"
19,2018,"Q2","N"
19,2018,"Q2","LSU"
19,2018,"Q2","LSU"
20,2018,"Q2","D"
19,2018,"Q2","W"
19,2018,"Q2","D"
20,2018,"Q2",NA
19,2018,"Q2","D"
19,2018,"Q2","N"
20,2018,"Q2","D"
21,2018,"Q2",NA
21,2018,"Q2","D"
22,2018,"Q2","D"
20,2018,"Q2","LSU"
21,2018,"Q2",NA
20,2018,"Q2","W"
18,2018,"Q2","LSU"
24,2018,"Q2","LSU"
39,2018,"Q2","W"
26,2018,"Q2",NA
37,2018,"Q2",NA
19,2018,"Q2","W"
20,2018,"Q2","D"
19,2018,"Q2","W"
18,2018,"Q2","N"
19,2018,"Q2",NA
19,2018,"Q2",NA
19,2018,"Q2","W"
0,2018,"Q2","LSU"
9,2018,"Q2","W"
18,2018,"Q2",NA
20,2018,"Q2","D"
18,2018,"Q2",NA
20,2018,"Q2","W"
19,2018,"Q2","LSU"
20,2018,"Q2","W"
17,2018,"Q2","N"
16,2018,"Q2","N"
15,2018,"Q2","LSU"
16,2018,"Q2","D"
16,2018,"Q2","D"
16,2018,"Q2","W"
17,2018,"Q2","N"
21,2018,"Q2",NA
6,2018,"Q2",NA
21,2018,"Q2",NA
6,2018,"Q2","N"
17,2018,"Q2","D"
21,2018,"Q2","LSU"
0,2018,"Q2","D"
21,2018,"Q2","LSU"
36,2018,"Q2","W"
16,2018,"Q2",NA
16,2018,"Q2","W"
16,2018,"Q2","N"
16,2018,"Q2","W"
17,2018,"Q2","D"
17,2018,"Q2","D"
20,2018,"Q2",NA
7,2018,"Q2",NA
18,2018,"Q2","N"
18,2018,"Q2","D"
17,2018,"Q2","W"
19,2018,"Q2",NA
20,2018,"Q2",NA
20,2018,"Q2","LSU"
19,2018,"Q2","LSU"
22,2018,"Q2",NA
15,2018,"Q2","D"
15,2018,"Q2","W"
19,2018,"Q2",NA
15,2018,"Q2","D"
17,2018,"Q2","D"
21,2018,"Q2",NA
16,2018,"Q2","D"
16,2018,"Q2","W"
17,2018,"Q2","D"
42,2018,"Q2","W"
16,2018,"Q2","D"
5,2018,"Q2",NA
5,2018,"Q2","N"
27,2018,"Q2",NA
19,2018,"Q2","W"
18,2018,"Q2","N"
18,2018,"Q2","W"
50,2018,"Q2","D"
15,2018,"Q2","D"
15,2018,"Q2","D"
18,2018,"Q2",NA
18,2018,"Q2","N"
18,2018,"Q2","W"
19,2018,"Q2",NA
18,2018,"Q2","D"
48,2018,"Q2","W"
19,2018,"Q2","LSU"
19,2018,"Q2","N"
18,2018,"Q2","N"
19,2018,"Q2","W"
16,2018,"Q2","D"
19,2018,"Q2","LSU"
19,2018,"Q2","N"
19,2018,"Q2","D"
20,2018,"Q2",NA
20,2018,"Q2",NA
19,2018,"Q2","D"
17,2018,"Q2","W"
25,2018,"Q2",NA
39,2018,"Q2","LSU"
17,2018,"Q2","N"
18,2018,"Q2",NA
18,2018,"Q2",NA
14,2018,"Q2","D"
14,2018,"Q2","D"
17,2018,"Q2","N"
17,2018,"Q2","N"
18,2018,"Q2","N"
34,2018,"Q2","W"
18,2018,"Q2","W"
19,2018,"Q2","LSU"
13,2018,"Q2",NA
19,2018,"Q2",NA
25,2018,"Q2","D"
24,2018,"Q2","LSU"
24,2018,"Q2","LSU"
23,2018,"Q2","D"
24,2018,"Q2","D"
30,2018,"Q2","D"
2,2018,"Q2","LSU"
24,2018,"Q2","LSU"
24,2018,"Q2",NA
24,2018,"Q2","W"
24,2018,"Q2","LSU"
24,2018,"Q2","D"
30,2018,"Q2","LSU"
35,2018,"Q2","D"
25,2018,"Q2",NA
21,2018,"Q2",NA
21,2018,"Q2","W"
21,2018,"Q2",NA
10,2018,"Q2","D"
10,2018,"Q2","D"
14,2018,"Q2","LSU"
16,2018,"Q2",NA
21,2018,"Q2",NA
10,2018,"Q2","D"
21,2018,"Q2","W"
20,2018,"Q2","W"
14,2018,"Q2","D"
14,2018,"Q2","LSU"
21,2018,"Q2",NA
17,2018,"Q2","LSU"
10,2018,"Q2","D"
17,2018,"Q2","LSU"
14,2018,"Q2","D"
0,2018,"Q2",NA
11,2018,"Q2","D"
21,2018,"Q2","W"
21,2018,"Q2",NA
11,2018,"Q2","D"
9,2018,"Q2","D"
20,2018,"Q2","W"
16,2018,"Q2","LSU"
9,2018,"Q2","D"
9,2018,"Q2",NA
15,2018,"Q2","D"
15,2018,"Q2","D"
9,2018,"Q2","D"
15,2018,"Q2","W"
9,2018,"Q2",NA
19,2018,"Q2","W"
17,2018,"Q2","LSU"
21,2018,"Q2","W"
20,2018,"Q2","W"
0,2018,"Q2","LSU"
15,2018,"Q2","LSU"
15,2018,"Q2","W"
20,2018,"Q2",NA
14,2018,"Q2","N"
14,2018,"Q2","N"
14,2018,"Q2","N"
14,2018,"Q2","N"
0,2018,"Q2","N"
14,2018,"Q2","N"
14,2018,"Q2","N"
18,2018,"Q2","W"
19,2018,"Q2","D"
34,2018,"Q2","W"
15,2018,"Q2","N"
20,2018,"Q2","W"
15,2018,"Q2","N"
21,2018,"Q2","LSU"
19,2018,"Q2",NA
16,2018,"Q2","LSU"
16,2018,"Q2","LSU"
18,2018,"Q2",NA
13,2018,"Q2","W"
13,2018,"Q2","D"
18,2018,"Q2",NA
18,2018,"Q2",NA
19,2018,"Q2","LSU"
14,2018,"Q2",NA
18,2018,"Q2","D"
18,2018,"Q2",NA
18,2018,"Q2","W"
18,2018,"Q2","D"
14,2018,"Q2","N"
18,2018,"Q2","D"
16,2018,"Q2","W"
17,2018,"Q2",NA
13,2018,"Q2","LSU"
0,2018,"Q2",NA
13,2018,"Q2","LSU"
16,2018,"Q2","W"
13,2018,"Q2","LSU"
17,2018,"Q2","D"
13,2018,"Q2","LSU"
17,2018,"Q2",NA
17,2018,"Q2","D"
17,2018,"Q2",NA
17,2018,"Q2","LSU"
13,2018,"Q2","LSU"
17,2018,"Q2",NA
17,2018,"Q2","W"
17,2018,"Q2","W"
17,2018,"Q2","D"
14,2018,"Q2","LSU"
14,2018,"Q2","LSU"
17,2018,"Q2",NA
17,2018,"Q2",NA
12,2018,"Q2","N"
14,2018,"Q2","D"
16,2018,"Q2","N"
14,2018,"Q2","LSU"
14,2018,"Q2","D"
14,2018,"Q2",NA
10,2018,"Q2","N"
13,2018,"Q2","W"
10,2018,"Q2","D"
10,2018,"Q2","LSU"
14,2018,"Q2","N"
14,2018,"Q2",NA
14,2018,"Q2","N"
14,2018,"Q2",NA
14,2018,"Q2",NA
14,2018,"Q2",NA
10,2018,"Q2","LSU"
10,2018,"Q2","LSU"
52,2018,"Q2","LSU"
0,2018,"Q2","LSU"
10,2018,"Q2","D"
10,2018,"Q2","D"
10,2018,"Q2","N"
11,2018,"Q2","LSU"
11,2018,"Q2","LSU"
14,2018,"Q2","LSU"
14,2018,"Q2","W"
14,2018,"Q2","LSU"
15,2018,"Q2","LSU"
14,2018,"Q2","D"
20,2018,"Q2","LSU"
14,2018,"Q2",NA
14,2018,"Q2","N"
13,2018,"Q2",NA
13,2018,"Q2","W"
13,2018,"Q2",NA
13,2018,"Q2",NA
13,2018,"Q2","LSU"
13,2018,"Q2",NA
0,2018,"Q2",NA
13,2018,"Q2","W"
13,2018,"Q2","D"
13,2018,"Q2","LSU"
13,2018,"Q2","LSU"
6,2018,"Q2","N"
13,2018,"Q2","D"
0,2018,"Q2","D"
0,2018,"Q2",NA
0,2018,"Q2",NA
14,2018,"Q2","W"
12,2018,"Q2",NA
13,2018,"Q2",NA
12,2018,"Q2",NA
22,2018,"Q2","N"
12,2018,"Q2","D"
12,2018,"Q2","N"
12,2018,"Q2","D"
12,2018,"Q2","D"
12,2018,"Q2","D"
12,2018,"Q2","D"
12,2018,"Q2","D"
0,2018,"Q2","D"
12,2018,"Q2","D"
12,2018,"Q2","N"
12,2018,"Q2","D"
13,2018,"Q2","D"
14,2018,"Q2","W"
13,2018,"Q2","W"
16,2018,"Q2","LSU"
14,2018,"Q2",NA
16,2018,"Q2","W"
12,2018,"Q2","D"
18,2018,"Q2","N"
14,2018,"Q2",NA
14,2018,"Q2","W"
14,2018,"Q2","W"
17,2018,"Q2","N"
11,2018,"Q2","D"
14,2018,"Q2",NA
14,2018,"Q2","N"
12,2018,"Q2","D"
15,2018,"Q2","W"
13,2018,"Q2",NA
18,2018,"Q2","D"
13,2018,"Q2","LSU"
17,2018,"Q2","W"
17,2018,"Q2","W"
18,2018,"Q2","W"
18,2018,"Q2",NA
16,2018,"Q2","W"
11,2018,"Q2","LSU"
18,2018,"Q2","W"
34,2018,"Q2","W"
11,2018,"Q2",NA
18,2018,"Q2","W"
16,2018,"Q2","D"
18,2018,"Q2",NA
19,2018,"Q2","W"
14,2018,"Q2","D"
19,2018,"Q2","W"
20,2018,"Q2","D"
18,2018,"Q2","W"
18,2018,"Q2",NA
17,2018,"Q2",NA
18,2018,"Q2","D"
15,2018,"Q2","W"
16,2018,"Q2",NA
15,2018,"Q2",NA
16,2018,"Q2","N"
21,2018,"Q2","W"
16,2018,"Q2","N"
16,2018,"Q2","LSU"
15,2018,"Q2",NA
16,2018,"Q2",NA
16,2018,"Q2","W"
22,2018,"Q2",NA
16,2018,"Q2","LSU"
16,2018,"Q2","LSU"
21,2018,"Q2","W"
16,2018,"Q2","LSU"
16,2018,"Q2",NA
0,2018,"Q2",NA
15,2018,"Q2","W"
13,2018,"Q2","D"
0,2018,"Q2","LSU"
0,2018,"Q2",NA
15,2018,"Q2","W"
16,2018,"Q2",NA
14,2018,"Q2","D"
22,2018,"Q2","W"
18,2018,"Q2",NA
15,2018,"Q2",NA
14,2018,"Q2","W"
17,2018,"Q2","LSU"
15,2018,"Q2","W"
0,2018,"Q2","LSU"
15,2018,"Q2","N"
0,2018,"Q2","LSU"
13,2018,"Q2","LSU"
13,2018,"Q2",NA
14,2018,"Q2","W"
14,2018,"Q2","W"
15,2018,"Q2","D"
14,2018,"Q2","LSU"
14,2018,"Q2","W"
0,2018,"Q2",NA
13,2018,"Q2","LSU"
14,2018,"Q2","W"
17,2018,"Q2",NA
16,2018,"Q2","W"
16,2018,"Q2","LSU"
19,2018,"Q2","W"
19,2018,"Q2","W"
14,2018,"Q2","D"
14,2018,"Q2","N"
19,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2",NA
14,2018,"Q2","D"
19,2018,"Q2","W"
12,2018,"Q2","N"
13,2018,"Q2","N"
28,2018,"Q2","W"
15,2018,"Q2","D"
19,2018,"Q2","W"
14,2018,"Q2",NA
15,2018,"Q2",NA
15,2018,"Q2",NA
15,2018,"Q2","W"
14,2018,"Q2",NA
19,2018,"Q2","W"
19,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","D"
14,2018,"Q2","LSU"
14,2018,"Q2",NA
15,2018,"Q2","D"
16,2018,"Q2","W"
15,2018,"Q2","N"
16,2018,"Q2",NA
18,2018,"Q2","W"
27,2018,"Q2",NA
18,2018,"Q2","W"
18,2018,"Q2","W"
13,2018,"Q2","D"
14,2018,"Q2","D"
13,2018,"Q2",NA
18,2018,"Q2","W"
18,2018,"Q2",NA
18,2018,"Q2",NA
19,2018,"Q2","LSU"
19,2018,"Q2",NA
19,2018,"Q2","LSU"
17,2018,"Q2","LSU"
17,2018,"Q2","W"
17,2018,"Q2","W"
17,2018,"Q2","W"
18,2018,"Q2","D"
17,2018,"Q2","N"
17,2018,"Q2","W"
18,2018,"Q2","W"
0,2018,"Q2","W"
17,2018,"Q2","D"
17,2018,"Q2","N"
15,2018,"Q2","N"
14,2018,"Q2",NA
15,2018,"Q2","LSU"
14,2018,"Q2","W"
14,2018,"Q2",NA
14,2018,"Q2","W"
15,2018,"Q2","N"
15,2018,"Q2","W"
15,2018,"Q2","D"
15,2018,"Q2","W"
14,2018,"Q2","W"
15,2018,"Q2",NA
15,2018,"Q2","W"
15,2018,"Q2","W"
16,2018,"Q2","W"
15,2018,"Q2",NA
16,2018,"Q2",NA
15,2018,"Q2","N"
15,2018,"Q2","D"
16,2018,"Q2","LSU"
15,2018,"Q2","D"
15,2018,"Q2",NA
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","LSU"
14,2018,"Q2","W"
14,2018,"Q2",NA
14,2018,"Q2","N"
14,2018,"Q2","D"
14,2018,"Q2",NA
15,2018,"Q2","LSU"
14,2018,"Q2","N"
14,2018,"Q2","W"
14,2018,"Q2","N"
14,2018,"Q2","LSU"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","LSU"
14,2018,"Q2","W"
15,2018,"Q2","D"
15,2018,"Q2","D"
14,2018,"Q2","N"
15,2018,"Q2",NA
21,2018,"Q2","W"
20,2018,"Q2","D"
0,2018,"Q2","W"
1,2018,"Q2","W"
13,2018,"Q2","N"
13,2018,"Q2","W"
20,2018,"Q2","D"
13,2018,"Q2","W"
21,2018,"Q2",NA
13,2018,"Q2","W"
13,2018,"Q2","W"
13,2018,"Q2","W"
13,2018,"Q2","W"
13,2018,"Q2",NA
14,2018,"Q2","W"
14,2018,"Q2","W"
19,2018,"Q2",NA
16,2018,"Q2",NA
0,2018,"Q2",NA
20,2018,"Q2","N"
18,2018,"Q2","W"
17,2018,"Q2","W"
19,2018,"Q2","W"
20,2018,"Q2","D"
13,2018,"Q2","LSU"
19,2018,"Q2","D"
13,2018,"Q2",NA
14,2018,"Q2","LSU"
19,2018,"Q2","N"
19,2018,"Q2","D"
17,2018,"Q2",NA
14,2018,"Q2","LSU"
11,2018,"Q2","D"
17,2018,"Q2",NA
15,2018,"Q2","LSU"
14,2018,"Q2","LSU"
13,2018,"Q2",NA
18,2018,"Q2","D"
17,2018,"Q2","W"
13,2018,"Q2",NA
18,2018,"Q2","W"
19,2018,"Q2","D"
13,2018,"Q2",NA
12,2018,"Q2","LSU"
16,2018,"Q2",NA
12,2018,"Q2","D"
19,2018,"Q2",NA
12,2018,"Q2","LSU"
23,2018,"Q2","W"
17,2018,"Q2","W"
14,2018,"Q2","W"
17,2018,"Q2","W"
27,2018,"Q2","N"
13,2018,"Q2","D"
15,2018,"Q2","D"
15,2018,"Q2","N"
15,2018,"Q2","D"
15,2018,"Q2","W"
15,2018,"Q2",NA
13,2018,"Q2",NA
13,2018,"Q2",NA
17,2018,"Q2","LSU"
14,2018,"Q2","N"
15,2018,"Q2","W"
20,2018,"Q2","W"
14,2018,"Q2","W"
10,2018,"Q2","W"
10,2018,"Q2","W"
13,2018,"Q2","W"
10,2018,"Q2",NA
15,2018,"Q2","W"
7,2018,"Q2",NA
14,2018,"Q2",NA
11,2018,"Q2","LSU"
14,2018,"Q2",NA
17,2018,"Q2","N"
16,2018,"Q2","D"
13,2018,"Q2",NA
13,2018,"Q2",NA
30,2018,"Q2","LSU"
12,2018,"Q2",NA
12,2018,"Q2",NA
12,2018,"Q2","W"
9,2018,"Q2","W"
14,2018,"Q2","D"
8,2018,"Q2","LSU"
0,2018,"Q2",NA
15,2018,"Q2","D"
12,2018,"Q2",NA
12,2018,"Q2","W"
13,2018,"Q2","W"
14,2018,"Q2","N"
9,2018,"Q2","W"
12,2018,"Q2",NA
13,2018,"Q2","D"
0,2018,"Q2","D"
13,2018,"Q2","D"
12,2018,"Q2","D"
12,2018,"Q2","W"
15,2018,"Q2","N"
13,2018,"Q2","W"
8,2018,"Q2","LSU"
0,2018,"Q2","D"
13,2018,"Q2","D"
10,2018,"Q2","W"
7,2018,"Q2",NA
10,2018,"Q2",NA
7,2018,"Q2","LSU"
10,2018,"Q2","W"
7,2018,"Q2","LSU"
7,2018,"Q2","LSU"
10,2018,"Q2","W"
10,2018,"Q2","W"
7,2018,"Q2",NA
11,2018,"Q2",NA
13,2018,"Q2","D"
7,2018,"Q2","W"
11,2018,"Q2","W"
14,2018,"Q2",NA
5,2018,"Q2","LSU"
6,2018,"Q2",NA
6,2018,"Q2","LSU"
6,2018,"Q2",NA
11,2018,"Q2","W"
10,2018,"Q2","W"
5,2018,"Q2",NA
9,2018,"Q2","W"
11,2018,"Q2","W"
18,2018,"Q2","N"
18,2018,"Q2","N"
11,2018,"Q2","N"
11,2018,"Q2","W"
11,2018,"Q2","W"
12,2018,"Q2","W"
12,2018,"Q2","W"
9,2018,"Q2","W"
10,2018,"Q2",NA
10,2018,"Q2","LSU"
10,2018,"Q2",NA
13,2018,"Q2","LSU"
16,2018,"Q2",NA
14,2018,"Q2","LSU"
6,2018,"Q2","W"
7,2018,"Q2","W"
6,2018,"Q2","N"
0,2018,"Q2","W"
13,2018,"Q2","N"
8,2018,"Q2","W"
9,2018,"Q2",NA
6,2018,"Q2","W"
0,2018,"Q2","LSU"
9,2018,"Q2",NA
8,2018,"Q2","W"
0,2018,"Q2",NA
9,2018,"Q2","N"
8,2018,"Q2","W"
6,2018,"Q2","W"
5,2018,"Q2","W"
14,2018,"Q2","D"
9,2018,"Q2",NA
6,2018,"Q2","N"
9,2018,"Q2","LSU"
12,2018,"Q2","LSU"
8,2018,"Q2","D"
6,2018,"Q2","W"
9,2018,"Q2",NA
9,2018,"Q2",NA
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2",NA
6,2018,"Q2","W"
13,2018,"Q2","D"
9,2018,"Q2","N"
13,2018,"Q2","D"
12,2018,"Q2","N"
0,2018,"Q2","W"
11,2018,"Q2","D"
13,2018,"Q2","D"
8,2018,"Q2","W"
0,2018,"Q2","W"
8,2018,"Q2","LSU"
0,2018,"Q2",NA
11,2018,"Q2","LSU"
5,2018,"Q2","D"
13,2018,"Q2","D"
7,2018,"Q2","W"
8,2018,"Q2",NA
12,2018,"Q2","W"
0,2018,"Q2","D"
13,2018,"Q2","D"
0,2018,"Q2",NA
6,2018,"Q2","N"
7,2018,"Q2","W"
7,2018,"Q2","N"
14,2018,"Q2","N"
7,2018,"Q2",NA
7,2018,"Q2",NA
4,2018,"Q2","W"
7,2018,"Q2",NA
12,2018,"Q2","D"
7,2018,"Q2",NA
7,2018,"Q2","LSU"
7,2018,"Q2","W"
7,2018,"Q2",NA
4,2018,"Q2","N"
6,2018,"Q2",NA
7,2018,"Q2","W"
4,2018,"Q2","D"
4,2018,"Q2","W"
7,2018,"Q2","LSU"
7,2018,"Q2",NA
6,2018,"Q2","LSU"
9,2018,"Q2","D"
2,2018,"Q2","D"
5,2018,"Q2","LSU"
6,2018,"Q2","LSU"
2,2018,"Q2","D"
9,2018,"Q2","LSU"
2,2018,"Q2","D"
2,2018,"Q2","W"
9,2018,"Q2","LSU"
2,2018,"Q2","D"
6,2018,"Q2","LSU"
2,2018,"Q2","W"
12,2018,"Q2","W"
2,2018,"Q2","W"
11,2018,"Q2","W"
8,2018,"Q2",NA
8,2018,"Q3","W"
9,2018,"Q2","LSU"
8,2018,"Q2",NA
3,2018,"Q2","N"
8,2018,"Q2",NA
8,2018,"Q2",NA
14,2018,"Q2","LSU"
9,2018,"Q2","LSU"
9,2018,"Q2","LSU"
1,2018,"Q2",NA
7,2018,"Q2","W"
8,2018,"Q2",NA
8,2018,"Q2",NA
15,2018,"Q2","N"
1,2018,"Q2",NA
2,2018,"Q2","D"
3,2018,"Q2",NA
14,2018,"Q2","N"
9,2018,"Q2","W"
10,2018,"Q2","LSU"
0,2018,"Q2","N"
7,2018,"Q2",NA
8,2018,"Q2",NA
0,2018,"Q2","W"
8,2018,"Q2",NA
8,2018,"Q2",NA
12,2018,"Q2","D"
7,2018,"Q2","W"
7,2018,"Q2","W"
7,2018,"Q2","W"
8,2018,"Q2",NA
8,2018,"Q2","W"
7,2018,"Q2","W"
8,2018,"Q2","LSU"
12,2018,"Q2",NA
7,2018,"Q2","N"
7,2018,"Q2","N"
12,2018,"Q2",NA
7,2018,"Q2","W"
8,2018,"Q2",NA
8,2018,"Q2","W"
0,2018,"Q2","D"
8,2018,"Q2",NA
8,2018,"Q2","W"
8,2018,"Q2","W"
13,2018,"Q2","W"
13,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
13,2018,"Q2","D"
5,2018,"Q2",NA
11,2018,"Q2","W"
11,2018,"Q2","N"
7,2018,"Q2","W"
6,2018,"Q2","W"
26,2018,"Q2","D"
7,2018,"Q2",NA
11,2018,"Q2","D"
11,2018,"Q2","W"
7,2018,"Q2","W"
0,2018,"Q2","N"
7,2018,"Q2",NA
8,2018,"Q2","LSU"
19,2018,"Q2","N"
12,2018,"Q2","D"
12,2018,"Q2","D"
0,2018,"Q2","D"
10,2018,"Q2",NA
10,2018,"Q2","D"
10,2018,"Q2","N"
10,2018,"Q2",NA
10,2018,"Q2",NA
11,2018,"Q2","LSU"
13,2018,"Q2","N"
10,2018,"Q2","LSU"
10,2018,"Q2",NA
10,2018,"Q2","LSU"
0,2018,"Q2","D"
10,2018,"Q2","LSU"
11,2018,"Q2","LSU"
10,2018,"Q2","LSU"
10,2018,"Q2","D"
10,2018,"Q2",NA
10,2018,"Q2","N"
10,2018,"Q2","D"
10,2018,"Q2",NA
11,2018,"Q2","W"
11,2018,"Q2","D"
11,2018,"Q2",NA
11,2018,"Q2","D"
15,2018,"Q2","W"
9,2018,"Q2","N"
0,2018,"Q2","D"
9,2018,"Q2","W"
0,2018,"Q2","W"
9,2018,"Q2","W"
13,2018,"Q2","W"
9,2018,"Q2","N"
9,2018,"Q2",NA
9,2018,"Q2","LSU"
9,2018,"Q2",NA
9,2018,"Q2","W"
17,2018,"Q2","D"
12,2018,"Q2",NA
0,2018,"Q2","LSU"
0,2018,"Q2","LSU"
10,2018,"Q2","LSU"
3,2018,"Q2","LSU"
0,2018,"Q2","LSU"
12,2018,"Q2","LSU"
9,2018,"Q2","D"
9,2018,"Q2",NA
9,2018,"Q2","D"
9,2018,"Q2",NA
9,2018,"Q2","W"
9,2018,"Q2","N"
9,2018,"Q2",NA
11,2018,"Q2",NA
11,2018,"Q2",NA
11,2018,"Q2",NA
10,2018,"Q2","N"
10,2018,"Q2","D"
10,2018,"Q2","W"
9,2018,"Q2","D"
12,2018,"Q2","N"
10,2018,"Q2","D"
9,2018,"Q2",NA
8,2018,"Q2","LSU"
9,2018,"Q2",NA
9,2018,"Q2",NA
9,2018,"Q2","D"
8,2018,"Q2",NA
8,2018,"Q2","D"
10,2018,"Q2","N"
8,2018,"Q2","LSU"
7,2018,"Q2","W"
7,2018,"Q2","N"
10,2018,"Q2","W"
0,2018,"Q2","W"
8,2018,"Q2",NA
10,2018,"Q2","W"
8,2018,"Q2",NA
9,2018,"Q2",NA
8,2018,"Q2","D"
9,2018,"Q2","D"
8,2018,"Q2","D"
8,2018,"Q2","W"
9,2018,"Q2","D"
9,2018,"Q2","W"
8,2018,"Q2","LSU"
9,2018,"Q2",NA
11,2018,"Q2","W"
11,2018,"Q2","W"
8,2018,"Q2","N"
8,2018,"Q2",NA
7,2018,"Q2","LSU"
7,2018,"Q2","W"
13,2018,"Q2","W"
6,2018,"Q2","W"
6,2018,"Q2","LSU"
6,2018,"Q2","W"
6,2018,"Q2","W"
15,2018,"Q2","W"
7,2018,"Q2",NA
8,2018,"Q2","D"
7,2018,"Q2",NA
7,2018,"Q2","N"
13,2018,"Q2",NA
7,2018,"Q2","LSU"
7,2018,"Q2","LSU"
9,2018,"Q2","D"
7,2018,"Q2","W"
8,2018,"Q2",NA
5,2018,"Q2",NA
7,2018,"Q2",NA
0,2018,"Q2",NA
5,2018,"Q2","LSU"
8,2018,"Q2","W"
5,2018,"Q2","W"
8,2018,"Q2","N"
6,2018,"Q2","W"
6,2018,"Q2","W"
6,2018,"Q2","W"
5,2018,"Q2","W"
7,2018,"Q2",NA
6,2018,"Q2","W"
8,2018,"Q2","N"
5,2018,"Q2","W"
6,2018,"Q2","W"
7,2018,"Q2",NA
7,2018,"Q2","W"
7,2018,"Q2",NA
5,2018,"Q2","N"
9,2018,"Q2","W"
6,2018,"Q2","D"
6,2018,"Q2","N"
6,2018,"Q2","LSU"
11,2018,"Q2","LSU"
3,2018,"Q2","N"
7,2018,"Q2",NA
6,2018,"Q2",NA
5,2018,"Q2","D"
5,2018,"Q2","W"
5,2018,"Q2","D"
7,2018,"Q2","LSU"
5,2018,"Q2","W"
7,2018,"Q2",NA
6,2018,"Q2",NA
7,2018,"Q2",NA
7,2018,"Q2","W"
4,2018,"Q2","W"
