"Time.to.resolution","year","quarter","area"
2,2020,"Q2","D"
2,2020,"Q2","N"
3,2020,"Q2","W"
3,2020,"Q2","W"
3,2020,"Q2","N"
2,2020,"Q2","D"
4,2020,"Q2","D"
3,2020,"Q2","N"
2,2020,"Q2","W"
1,2020,"Q2","W"
7,2020,"Q2","N"
3,2020,"Q2","D"
1,2020,"Q2","W"
3,2020,"Q2","LSU"
22,2020,"Q2","N"
7,2020,"Q2","N"
0,2020,"Q2","D"
3,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
6,2020,"Q2","N"
0,2020,"Q2","N"
8,2020,"Q2","D"
8,2020,"Q2","LSU"
3,2020,"Q2","D"
3,2020,"Q2","LSU"
3,2020,"Q2","LSU"
2,2020,"Q2","LSU"
2,2020,"Q2","D"
2,2020,"Q2","D"
1,2020,"Q2","D"
3,2020,"Q2","D"
1,2020,"Q2","D"
3,2020,"Q2","D"
2,2020,"Q2","W"
3,2020,"Q2","W"
3,2020,"Q2","D"
1,2020,"Q2","D"
22,2020,"Q2","N"
1,2020,"Q2","D"
7,2020,"Q2","D"
2,2020,"Q2","W"
1,2020,"Q2","D"
1,2020,"Q2","W"
2,2020,"Q2","W"
1,2020,"Q2","D"
2,2020,"Q2","N"
2,2020,"Q2","W"
2,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","W"
6,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","W"
2,2020,"Q2","D"
7,2020,"Q2","W"
3,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
3,2020,"Q2","D"
3,2020,"Q2","D"
3,2020,"Q2","W"
1,2020,"Q2","W"
7,2020,"Q2","W"
0,2020,"Q2","N"
1,2020,"Q2","N"
0,2020,"Q2","W"
0,2020,"Q2","W"
26,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","D"
1,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","N"
1,2020,"Q2","LSU"
0,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","D"
5,2020,"Q2","W"
1,2020,"Q2","D"
1,2020,"Q2","W"
2,2020,"Q2","W"
2,2020,"Q2","D"
2,2020,"Q2","N"
2,2020,"Q2","D"
5,2020,"Q2","LSU"
1,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","W"
4,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","W"
4,2020,"Q2","N"
0,2020,"Q2","N"
4,2020,"Q2","N"
0,2020,"Q2","D"
1,2020,"Q2","D"
1,2020,"Q2","W"
1,2020,"Q2","N"
1,2020,"Q2","N"
1,2020,"Q2","LSU"
3,2020,"Q2","N"
0,2020,"Q2","W"
3,2020,"Q2","D"
3,2020,"Q2","LSU"
3,2020,"Q2","D"
3,2020,"Q2","D"
3,2020,"Q2","W"
4,2020,"Q2","W"
4,2020,"Q2","D"
4,2020,"Q2","D"
3,2020,"Q2","W"
3,2020,"Q2","W"
2,2020,"Q2","W"
2,2020,"Q2","N"
2,2020,"Q2","D"
2,2020,"Q2","D"
2,2020,"Q2","D"
2,2020,"Q2","D"
2,2020,"Q2","D"
3,2020,"Q2","N"
3,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","N"
2,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","D"
1,2020,"Q2","W"
0,2020,"Q2","N"
2,2020,"Q2","W"
1,2020,"Q2","D"
2,2020,"Q2","LSU"
65,2020,"Q2","W"
0,2020,"Q2","D"
1,2020,"Q2","W"
1,2020,"Q2","W"
1,2020,"Q2","D"
0,2020,"Q2","D"
2,2020,"Q2","D"
2,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","W"
1,2020,"Q2","W"
1,2020,"Q2","W"
1,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
3,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","N"
3,2020,"Q2","LSU"
0,2020,"Q2","N"
13,2020,"Q2","D"
2,2020,"Q2","LSU"
2,2020,"Q2","N"
2,2020,"Q2","N"
2,2020,"Q2","N"
2,2020,"Q2","LSU"
12,2020,"Q2","D"
1,2020,"Q2","W"
2,2020,"Q2","N"
2,2020,"Q2","W"
2,2020,"Q2","N"
2,2020,"Q2","D"
1,2020,"Q2","LSU"
1,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","D"
1,2020,"Q2","D"
58,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
1,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
2,2020,"Q2","W"
0,2020,"Q2","LSU"
2,2020,"Q2","W"
0,2020,"Q2","D"
8,2020,"Q2","W"
8,2020,"Q2","W"
0,2020,"Q2","W"
34,2020,"Q2","W"
1,2020,"Q2","W"
7,2020,"Q2","W"
0,2020,"Q2","D"
1,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","N"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","N"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","N"
2,2020,"Q2","N"
1,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","D"
6,2020,"Q2","N"
7,2020,"Q2","D"
1,2020,"Q2","D"
0,2020,"Q2","W"
1,2020,"Q2","D"
7,2020,"Q2","D"
7,2020,"Q2","D"
7,2020,"Q2","N"
1,2020,"Q2","N"
5,2020,"Q2","N"
0,2020,"Q2","N"
5,2020,"Q2","D"
5,2020,"Q2","D"
5,2020,"Q2","N"
5,2020,"Q2","D"
5,2020,"Q2","N"
6,2020,"Q2","N"
7,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","N"
6,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
6,2020,"Q2","W"
1,2020,"Q2","W"
4,2020,"Q2","D"
4,2020,"Q2","D"
3,2020,"Q2","D"
3,2020,"Q2","LSU"
3,2020,"Q2","D"
5,2020,"Q2","W"
55,2020,"Q2","D"
5,2020,"Q2","LSU"
0,2020,"Q2","LSU"
8,2020,"Q2","W"
5,2020,"Q2","W"
3,2020,"Q2","LSU"
3,2020,"Q2","W"
3,2020,"Q2","D"
3,2020,"Q2","D"
4,2020,"Q2","D"
3,2020,"Q2","N"
5,2020,"Q2","N"
5,2020,"Q2","W"
4,2020,"Q2","D"
5,2020,"Q2","D"
5,2020,"Q2","W"
4,2020,"Q2","D"
4,2020,"Q2","W"
3,2020,"Q2","W"
3,2020,"Q2","D"
60,2020,"Q2","D"
3,2020,"Q2","D"
3,2020,"Q2","D"
2,2020,"Q2","N"
2,2020,"Q2","D"
2,2020,"Q2","D"
2,2020,"Q2","N"
1,2020,"Q2","D"
1,2020,"Q2","N"
1,2020,"Q2","D"
1,2020,"Q2","N"
0,2020,"Q2","W"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","LSU"
1,2020,"Q2","N"
1,2020,"Q2","N"
2,2020,"Q2","D"
3,2020,"Q2","N"
1,2020,"Q2","N"
1,2020,"Q2","N"
3,2020,"Q2","N"
3,2020,"Q2","N"
0,2020,"Q2","LSU"
2,2020,"Q2","N"
2,2020,"Q2","N"
0,2020,"Q2","W"
1,2020,"Q2","N"
0,2020,"Q2","LSU"
5,2020,"Q2","N"
5,2020,"Q2","N"
2,2020,"Q2","N"
1,2020,"Q2","N"
5,2020,"Q2","N"
5,2020,"Q2","N"
5,2020,"Q2","N"
1,2020,"Q2","N"
2,2020,"Q2","N"
0,2020,"Q2","LSU"
1,2020,"Q2","N"
2,2020,"Q2","D"
2,2020,"Q2","N"
2,2020,"Q2","D"
3,2020,"Q2","N"
2,2020,"Q2","N"
1,2020,"Q2","N"
2,2020,"Q2","N"
1,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","N"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
1,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","LSU"
3,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
250,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
1,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","N"
1,2020,"Q2","D"
0,2020,"Q2","D"
50,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","N"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
2,2020,"Q2","N"
1,2020,"Q2","LSU"
0,2020,"Q2","LSU"
3,2020,"Q2","W"
1,2020,"Q2","D"
2,2020,"Q2","W"
2,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","D"
2,2020,"Q2","W"
2,2020,"Q2","LSU"
2,2020,"Q2","W"
1,2020,"Q2","D"
1,2020,"Q2","W"
2,2020,"Q2","LSU"
2,2020,"Q2","D"
2,2020,"Q2","LSU"
1,2020,"Q2","D"
1,2020,"Q2","W"
3,2020,"Q2","W"
3,2020,"Q2","W"
1,2020,"Q2","N"
1,2020,"Q2","D"
1,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","W"
1,2020,"Q2","W"
1,2020,"Q2","W"
3,2020,"Q2","W"
1,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","W"
1,2020,"Q2","W"
1,2020,"Q2","W"
0,2020,"Q2","W"
1,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
1,2020,"Q2","D"
0,2020,"Q2","W"
1,2020,"Q2","N"
2,2020,"Q2","W"
0,2020,"Q2","W"
1,2020,"Q2","W"
0,2020,"Q2","N"
2,2020,"Q2","N"
2,2020,"Q2","D"
2,2020,"Q2","D"
0,2020,"Q2","N"
2,2020,"Q2","N"
0,2020,"Q2","LSU"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","N"
5,2020,"Q2","D"
0,2020,"Q2","N"
2,2020,"Q2","LSU"
2,2020,"Q2","D"
2,2020,"Q2","D"
0,2020,"Q2","N"
4,2020,"Q2","W"
0,2020,"Q2","LSU"
5,2020,"Q2","N"
5,2020,"Q2","N"
0,2020,"Q2","LSU"
2,2020,"Q2","D"
2,2020,"Q2","LSU"
1,2020,"Q2","D"
1,2020,"Q2","LSU"
1,2020,"Q2","D"
1,2020,"Q2","LSU"
0,2020,"Q2","W"
1,2020,"Q2","D"
1,2020,"Q2","D"
1,2020,"Q2","D"
0,2020,"Q2","LSU"
1,2020,"Q2","D"
1,2020,"Q2","D"
1,2020,"Q2","D"
1,2020,"Q2","D"
1,2020,"Q2","D"
1,2020,"Q2","D"
1,2020,"Q2","D"
3,2020,"Q2","W"
4,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","D"
1,2020,"Q2","D"
1,2020,"Q2","D"
1,2020,"Q2","D"
1,2020,"Q2","LSU"
1,2020,"Q2","D"
1,2020,"Q2","LSU"
1,2020,"Q2","D"
2,2020,"Q2","W"
1,2020,"Q2","N"
3,2020,"Q2","D"
3,2020,"Q2","W"
2,2020,"Q2","W"
3,2020,"Q2","W"
3,2020,"Q2","W"
3,2020,"Q2","D"
0,2020,"Q2","LSU"
1,2020,"Q2","W"
2,2020,"Q2","W"
4,2020,"Q2","N"
2,2020,"Q2","W"
2,2020,"Q2","W"
2,2020,"Q2","W"
2,2020,"Q2","N"
3,2020,"Q2","D"
2,2020,"Q2","N"
1,2020,"Q2","D"
1,2020,"Q2","D"
3,2020,"Q2","D"
1,2020,"Q2","N"
1,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
2,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","N"
1,2020,"Q2","W"
0,2020,"Q2","N"
3,2020,"Q2","N"
0,2020,"Q2","N"
1,2020,"Q2","D"
1,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
2,2020,"Q2","D"
1,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
1,2020,"Q2","D"
0,2020,"Q2","W"
1,2020,"Q2","D"
2,2020,"Q2","N"
2,2020,"Q2","N"
1,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
1,2020,"Q2","D"
1,2020,"Q2","W"
1,2020,"Q2","W"
1,2020,"Q2","W"
1,2020,"Q2","W"
1,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
1,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","N"
0,2020,"Q2","D"
1,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","W"
0,2020,"Q2","N"
1,2020,"Q2","D"
0,2020,"Q2","D"
1,2020,"Q2","N"
1,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","N"
3,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","D"
1,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","D"
1,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","D"
2,2020,"Q2","W"
0,2020,"Q2","D"
1,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","W"
1,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","W"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
1,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
1,2020,"Q2","W"
0,2020,"Q2","D"
244,2020,"Q2","D"
0,2020,"Q2","LSU"
2,2020,"Q2","D"
5,2020,"Q2","D"
1,2020,"Q2","LSU"
0,2020,"Q2","D"
1,2020,"Q2","N"
1,2020,"Q2","W"
1,2020,"Q2","W"
1,2020,"Q2","N"
2,2020,"Q2","W"
5,2020,"Q2","LSU"
1,2020,"Q2","N"
1,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","W"
1,2020,"Q2","W"
0,2020,"Q2","W"
1,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","W"
4,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
1,2020,"Q2","D"
0,2020,"Q2","W"
5,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","W"
5,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","W"
1,2020,"Q2","W"
4,2020,"Q2","N"
0,2020,"Q2","N"
3,2020,"Q2","LSU"
3,2020,"Q2","D"
3,2020,"Q2","D"
0,2020,"Q2","N"
3,2020,"Q2","N"
3,2020,"Q2","W"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
3,2020,"Q2","D"
3,2020,"Q2","N"
3,2020,"Q2","D"
4,2020,"Q2","N"
4,2020,"Q2","D"
4,2020,"Q2","W"
4,2020,"Q2","N"
3,2020,"Q2","W"
3,2020,"Q2","LSU"
2,2020,"Q2","LSU"
2,2020,"Q2","W"
2,2020,"Q2","N"
2,2020,"Q2","D"
2,2020,"Q2","D"
2,2020,"Q2","N"
2,2020,"Q2","D"
6,2020,"Q2","N"
2,2020,"Q2","LSU"
2,2020,"Q2","W"
2,2020,"Q2","N"
3,2020,"Q2","W"
2,2020,"Q2","W"
3,2020,"Q2","D"
40,2020,"Q2","D"
3,2020,"Q2","D"
1,2020,"Q2","W"
2,2020,"Q2","W"
1,2020,"Q2","D"
1,2020,"Q2","D"
1,2020,"Q2","D"
1,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","N"
2,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","W"
0,2020,"Q2","D"
3,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","N"
0,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","D"
3,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","D"
1,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
2,2020,"Q2","W"
1,2020,"Q2","LSU"
1,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
13,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
1,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","LSU"
3,2020,"Q2","LSU"
0,2020,"Q2","N"
2,2020,"Q2","D"
0,2020,"Q2","W"
6,2020,"Q2","W"
2,2020,"Q2","W"
3,2020,"Q2","W"
3,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","D"
2,2020,"Q2","W"
0,2020,"Q2","LSU"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","LSU"
4,2020,"Q2","W"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
1,2020,"Q2","LSU"
0,2020,"Q2","W"
1,2020,"Q2","N"
0,2020,"Q2","N"
6,2020,"Q2","D"
4,2020,"Q2","N"
3,2020,"Q2","N"
0,2020,"Q2","D"
3,2020,"Q2","D"
3,2020,"Q2","N"
3,2020,"Q2","N"
1,2020,"Q2","W"
11,2020,"Q2","W"
3,2020,"Q2","N"
0,2020,"Q2","W"
2,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
2,2020,"Q2","LSU"
0,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","W"
2,2020,"Q2","W"
2,2020,"Q2","D"
4,2020,"Q2","D"
3,2020,"Q2","W"
3,2020,"Q2","W"
3,2020,"Q2","W"
3,2020,"Q2","W"
2,2020,"Q2","W"
3,2020,"Q2","N"
3,2020,"Q2","D"
3,2020,"Q2","N"
2,2020,"Q2","D"
2,2020,"Q2","W"
1,2020,"Q2","N"
2,2020,"Q2","D"
2,2020,"Q2","N"
1,2020,"Q2","W"
0,2020,"Q2","W"
1,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","W"
1,2020,"Q2","W"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","W"
0,2020,"Q2","W"
8,2020,"Q2","W"
0,2020,"Q2","W"
1,2020,"Q2","N"
0,2020,"Q2","D"
1,2020,"Q2","N"
1,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
1,2020,"Q2","N"
1,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","N"
1,2020,"Q2","N"
0,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","W"
0,2020,"Q2","W"
1,2020,"Q2","D"
1,2020,"Q2","N"
0,2020,"Q2","LSU"
2,2020,"Q2","W"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","D"
1,2020,"Q2","N"
0,2020,"Q2","D"
6,2020,"Q2","W"
3,2020,"Q2","D"
0,2020,"Q2","N"
31,2020,"Q2","W"
2,2020,"Q2","W"
3,2020,"Q2","W"
6,2020,"Q2","W"
0,2020,"Q2","LSU"
1,2020,"Q2","N"
30,2020,"Q2","D"
2,2020,"Q2","W"
1,2020,"Q2","N"
4,2020,"Q2","W"
2,2020,"Q2","W"
1,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
2,2020,"Q2","W"
0,2020,"Q2","D"
4,2020,"Q2","D"
0,2020,"Q2","W"
1,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","D"
1,2020,"Q2","D"
1,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","D"
1,2020,"Q2","W"
2,2020,"Q2","N"
4,2020,"Q2","D"
0,2020,"Q2","W"
6,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","N"
4,2020,"Q2","W"
0,2020,"Q2","N"
0,2020,"Q2","W"
4,2020,"Q2","D"
4,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
4,2020,"Q2","N"
4,2020,"Q2","N"
4,2020,"Q2","N"
0,2020,"Q2","W"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
4,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","W"
1,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
3,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","W"
3,2020,"Q2","D"
3,2020,"Q2","N"
3,2020,"Q2","LSU"
3,2020,"Q2","D"
3,2020,"Q2","W"
2,2020,"Q2","W"
2,2020,"Q2","W"
2,2020,"Q2","W"
2,2020,"Q2","W"
0,2020,"Q2","D"
1,2020,"Q2","LSU"
1,2020,"Q2","LSU"
1,2020,"Q2","D"
24,2020,"Q2","D"
1,2020,"Q2","D"
0,2020,"Q2","LSU"
0,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","N"
2,2020,"Q2","D"
2,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","D"
0,2020,"Q2","D"
1,2020,"Q2","W"
2,2020,"Q2","D"
7,2020,"Q2","N"
1,2020,"Q2","W"
1,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","LSU"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","W"
0,2020,"Q2","N"
1,2020,"Q2","D"
7,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","W"
0,2020,"Q2","W"
0,2020,"Q2","N"
1,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","LSU"
0,2020,"Q2","W"
0,2020,"Q2","N"
0,2020,"Q2","D"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","N"
0,2020,"Q2","LSU"
1,2020,"Q2","N"
1,2020,"Q2","D"
1,2020,"Q2","W"
0,2020,"Q2","LSU"
0,2020,"Q2","LSU"
0,2020,"Q2","W"
0,2020,"Q2","LSU"
2,2020,"Q2","LSU"
4,2020,"Q2","N"
2,2020,"Q2","LSU"
0,2020,"Q2","D"
0,2020,"Q2","W"
0,2020,"Q2","D"
